reason	mode	rem	lines	module	path
rem=113	struct	113	504	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/cmd/function/DecompilerSwitchAnalysisCmd.java
rem=137	trait	137	1204	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/DecompileCallback.java
rem=224	struct	224	187	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/util/FillOutStructureCmd.java
rem=115	struct	115	700	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/util/FillOutStructureHelper.java
rem=123	struct	123	298	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/analysis/DecompilerCallConventionAnalyzer.java
rem=189	struct	189	504	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/analysis/DecompilerSwitchAnalyzer.java
rem=118	struct	118	198	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/decompile/actions/AbstractDecompilerAction.java
rem=141	struct	141	131	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/decompile/actions/EditFieldAction.java
rem=121	struct	121	343	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/decompile/actions/ForceUnionAction.java
rem=127	struct	127	87	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/decompile/actions/ListingStructureVariableAction.java
rem=157	struct	157	397	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/decompile/actions/OverridePrototypeAction.java
rem=105	struct	105	196	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/plugin/core/decompile/actions/SpecifyCPrototypeAction.java
rem=181	struct	181	631	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/util/exporter/CppExporter.java
rem=102	trait	102	197	app	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/extension/datatype/finder/DecompilerReference.java
rem=103	struct	103	229	app	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/extension/datatype/finder/DecompilerVariable.java
rem=123	struct	123	383	app	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/plugin/core/string/variadic/FormatStringAnalyzer.java
rem=125	struct	125	1021	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/dex/analyzer/DexHeaderFormatMarkup.java
rem=137	trait	137	292	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/dex/util/DexUtil.java
rem=160	struct	160	256	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/oat/oatdexfile/OatDexFileUtilities.java
rem=110	struct	110	254	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/oat/oatdexfile/OatDexFile_KitKat.java
rem=108	struct	108	169	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/oat/oatdexfile/OatDexFile_Nougat.java
rem=121	trait	121	335	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dump/DumpFile.java
rem=132	trait	132	204	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dump/apport/Apport.java
rem=107	struct	107	455	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dump/mdmp/Minidump.java
rem=244	trait	244	625	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dump/pagedump/Pagedump.java
rem=106	struct	106	544	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/ExtractedMacho.java
rem=159	struct	159	468	file	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/prelink/MachoPrelinkFileSystem.java
rem=103	struct	103	737	app	Ghidra/Features/MicrosoftCodeAnalyzer/src/main/java/ghidra/app/cmd/data/AbstractCreateDataTypeModel.java
rem=134	trait	134	670	app	Ghidra/Features/MicrosoftCodeAnalyzer/src/main/java/ghidra/app/cmd/data/TypeDescriptorModel.java
rem=132	struct	132	970	demangler	Ghidra/Features/MicrosoftDemangler/src/main/java/ghidra/app/util/demangler/microsoft/MicrosoftDemanglerUtil.java
rem=181	struct	181	1193	app	Ghidra/Features/Objective-C/src/main/java/ghidra/app/plugin/core/analysis/ObjcMessageAnalyzer.java
rem=107	struct	107	430	format	Ghidra/Features/Objective-C/src/main/java/ghidra/app/util/bin/format/objc/ObjcUtils.java
rem=143	trait	143	400	app	Ghidra/Features/ProgramDiff/src/main/java/ghidra/app/plugin/core/diff/DiffController.java
rem=104	trait	104	224	sarif	Ghidra/Features/Sarif/src/main/java/sarif/managers/DefinedDataSarifMgr.java
rem=144	struct	144	621	format	Ghidra/Features/Swift/src/main/java/ghidra/app/util/bin/format/swift/SwiftTypeMetadata.java
rem=130	trait	130	1966	pcode	Ghidra/Features/SystemEmulation/src/main/java/ghidra/pcode/struct/StructuredSleigh.java
rem=119	struct	119	62	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/correlator/address/LinearAddressCorrelator.java
rem=119	struct	119	99	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/correlator/address/VTHashedFunctionAddressCorrelation.java
rem=220	struct	220	480	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/markuptype/DataTypeMarkupType.java
rem=135	struct	135	564	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/markuptype/FunctionNameMarkupType.java
rem=127	struct	127	333	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/markuptype/FunctionSignatureMarkupType.java
rem=146	struct	146	1389	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/stringable/FunctionSignatureStringable.java
rem=105	struct	105	482	app	Ghidra/Framework/Emulation/src/main/java/ghidra/app/emulator/DefaultEmulator.java
rem=112	struct	112	816	pcode	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emulate/Emulate.java
rem=172	struct	172	736	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/ProgramUserDataDB.java
rem=112	struct	112	414	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/ProgramBasedDataTypeManagerDB.java
rem=112	struct	112	340	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/ProgramDataTypeManager.java
rem=166	struct	166	482	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/register/ProgramRegisterContextDB.java
rem=250	struct	250	443	app	Ghidra/Processors/68000/src/main/java/ghidra/app/plugin/core/analysis/Motorola68KAnalyzer.java
rem=194	struct	194	293	app	Ghidra/Processors/AARCH64/src/main/java/ghidra/app/plugin/core/analysis/AARCH64PltThunkAnalyzer.java
rem=262	struct	262	879	app	Ghidra/Processors/ARM/src/main/java/ghidra/app/plugin/core/analysis/ArmAnalyzer.java
rem=107	struct	107	236	format	Ghidra/Processors/Dalvik/src/main/java/ghidra/dalvik/dex/inject/ConstantPoolDex.java
rem=168	struct	168	801	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/analyzers/JavaAnalyzer.java
rem=112	trait	112	567	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/DescriptorDecoder.java
rem=107	struct	107	171	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/FieldInfoJava.java
rem=127	struct	127	339	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/MethodInfoJava.java
rem=122	struct	122	982	format	Ghidra/Processors/MIPS/src/main/java/ghidra/app/util/bin/format/elf/extend/MIPS_ElfExtension.java
rem=112	struct	112	101	format	Ghidra/Processors/MIPS/src/main/java/ghidra/app/util/bin/format/elf/relocation/MIPS_Elf64Relocation.java
rem=124	struct	124	162	app	Ghidra/Processors/PIC/src/main/java/ghidra/app/plugin/core/analysis/Pic24DInitAnalyzer.java
rem=262	struct	262	754	app	Ghidra/Processors/PowerPC/src/main/java/ghidra/app/plugin/core/analysis/PowerPCAddressAnalyzer.java
rem=111	struct	111	326	format	Ghidra/Processors/PowerPC/src/main/java/ghidra/app/util/bin/format/elf/extend/PowerPC_ElfExtension.java
rem=170	struct	170	188	app	Ghidra/Processors/SuperH4/src/main/java/ghidra/app/plugin/core/analysis/SH4AddressAnalyzer.java
rem=144	struct	144	92	app	Ghidra/Processors/SuperH4/src/main/java/ghidra/app/plugin/core/analysis/SH4EarlyAddressAnalyzer.java
rem=144	struct	144	100	app	Ghidra/Processors/x86/src/main/java/ghidra/app/plugin/core/analysis/X86Analyzer.java
