status	mode	depth	fanin	rem	module	path
TODO	struct	19	6	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceOffsetReference.java
TODO	struct	20	7	51	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/space/AbstractDBTraceSpaceBasedManager.java
TODO	struct	20	6	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceShiftedReference.java
TODO	struct	19	8	40	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceReferenceManager.java
TODO	struct	19	4	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceStackReference.java
TODO	struct	17	7	70	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceInstruction.java
TODO	struct	17	6	62	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceInstructionsView.java
TODO	struct	16	5	48	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceInstructionsMemoryView.java
TODO	struct	17	6	65	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceUndefinedDataView.java
TODO	struct	16	4	4	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceUndefinedDataMemoryView.java
TODO	struct	15	6	30	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceCommentAdapter.java
TODO	struct	15	3	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/module/DBTraceModuleManager.java
TODO	struct	16	1	24	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewChangeSet.java
TODO	struct	17	1	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewEquate.java
TODO	struct	16	1	27	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewEquateTable.java
TODO	struct	16	1	4	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewFunctionManager.java
TODO	struct	18	2	28	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewFragment.java
TODO	struct	19	1	35	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/AbstractDBTraceProgramViewMemory.java
TODO	struct	20	2	30	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/AbstractDBTraceProgramViewMemoryBlock.java
TODO	struct	19	1	28	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewMemoryRegionBlock.java
TODO	struct	19	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewMemorySpaceBlock.java
TODO	struct	18	4	28	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewMemory.java
TODO	struct	18	1	8	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewRootModule.java
TODO	struct	16	2	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewListing.java
TODO	struct	16	1	46	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewProgramContext.java
TODO	struct	16	1	34	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewPropertyMapManager.java
TODO	struct	17	1	34	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/AbstractDBTraceProgramViewReferenceManager.java
TODO	struct	16	1	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewReferenceManager.java
TODO	struct	19	6	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceClassSymbol.java
TODO	struct	19	4	11	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceClassSymbolView.java
TODO	struct	19	5	56	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceLabelSymbol.java
TODO	struct	20	5	29	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/AbstractDBTraceSymbolSingleTypeWithLocationView.java
TODO	struct	19	4	12	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceLabelSymbolView.java
TODO	struct	19	4	10	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceNamespaceSymbolView.java
TODO	struct	20	7	1	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceSymbolMultipleTypesView.java
TODO	struct	19	4	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceSymbolMultipleTypesNoDuplicatesView.java
TODO	struct	17	5	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/AbstractDBTraceSymbolSingleTypeWithAddressView.java
TODO	struct	17	4	50	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceEquateSpace.java
TODO	struct	18	4	27	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceSymbolMultipleTypesWithAddressView.java
TODO	struct	17	3	3	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceSymbolMultipleTypesWithAddressNoDuplicatesView.java
TODO	struct	17	3	5	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceSymbolMultipleTypesWithLocationView.java
TODO	struct	16	1	100	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewSymbolTable.java
TODO	struct	15	5	2	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceVariableSnapProgramView.java
TODO	struct	15	5	3	trace	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/stack/DBTraceStackManager.java
TODO	struct	13	32	56	app	Ghidra/Debug/Debugger-importers/src/main/java/ghidra/app/util/opinion/TenetLoader.java
TODO	struct	13	31	56	app	Ghidra/Debug/Debugger-importers/src/main/java/ghidra/app/util/opinion/TenetPlusPlusLoader.java
TODO	struct	14	8	71	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pdb/PdbInfoCodeView.java
TODO	struct	14	9	73	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pdb/PdbInfoDotNet.java
TODO	struct	14	25	72	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/SecurityCertificate.java
TODO	struct	14	26	5	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/SecurityDataDirectory.java
TODO	struct	17	7	91	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/debug/DebugDirectory.java
TODO	struct	16	3	74	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/debug/DebugCodeView.java
TODO	struct	16	3	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/debug/DebugFixup.java
TODO	struct	16	3	72	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/debug/DebugMisc.java
TODO	struct	15	4	4	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/debug/DebugDirectoryParser.java
TODO	struct	14	24	4	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/SeparateDebugHeader.java
TODO	struct	15	25	71	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/TLSDirectory.java
TODO	struct	14	25	4	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/TLSDataDirectory.java
TODO	struct	15	4	92	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/debug/DebugCOFFSymbolAux.java
TODO	struct	14	2	71	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/debug/PrimitiveTypeListing.java
TODO	struct	14	64	1	demangler	Ghidra/Features/Base/src/main/java/ghidra/app/util/demangler/DemanglerUtil.java
TODO	struct	13	32	61	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/AbstractPeDebugLoader.java
TODO	struct	13	41	22	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/AbstractProgramWrapperLoader.java
TODO	struct	13	31	24	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/AddressSetPartitioner.java
TODO	struct	15	8	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/importer/options/AbstractOption.java
TODO	struct	14	46	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/AbstractOptionBuilder.java
TODO	struct	14	47	11	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/CodeUnitInfo.java
TODO	struct	14	48	71	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/DataTypeNamingUtil.java
TODO	struct	17	29	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/LocationReference.java
TODO	struct	16	2	83	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/FunctionDefinitionLocationDescriptor.java
TODO	struct	16	2	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/FunctionParameterTypeLocationDescriptor.java
TODO	struct	16	2	6	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/FunctionReturnTypeLocationDescriptor.java
TODO	struct	16	4	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/GenericCompositeDataTypeProgramLocation.java
TODO	struct	16	2	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/MnemonicLocationDescriptor.java
TODO	struct	16	2	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/UnionLocationDescriptor.java
TODO	struct	16	2	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/navigation/locationreferences/VariableXRefLocationDescriptor.java
TODO	struct	15	37	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/AbstractProgramBasedDynamicTableColumn.java
TODO	struct	17	44	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ProgramLocationTableColumnExtensionPoint.java
TODO	struct	16	21	32	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/BytesTableColumn.java
TODO	struct	15	22	3	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/AbstractReferenceBytesTableColumn.java
TODO	struct	16	22	5	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/PreviewTableColumn.java
TODO	struct	15	22	4	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/AbstractReferencePreviewTableColumn.java
TODO	struct	15	32	34	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/AddressBasedLocation.java
TODO	struct	15	25	2	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/AddressTableColumn.java
TODO	struct	15	20	2	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/AddressTableLengthTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ByteCountProgramLocationBasedTableColumn.java
TODO	struct	15	24	4	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/CodeUnitTableCellData.java
TODO	struct	15	20	8	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/CodeUnitTableColumn.java
TODO	struct	15	20	2	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/FunctionCallingConventionTableColumn.java
TODO	struct	16	34	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ProgramBasedDynamicTableColumnExtensionPoint.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/FunctionLocalStackSizeColumn.java
TODO	struct	15	21	2	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/FunctionNameTableColumn.java
TODO	struct	15	20	2	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/FunctionParameterCountTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/FunctionParameterStackSizeColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/FunctionPurgeTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/FunctionTagTableColumn.java
TODO	struct	16	30	8	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceEndpoint.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/IncomingReferenceEndpoint.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/IsFunctionCustomStorageTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/IsFunctionInlineTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/IsFunctionNonReturningTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/IsFunctionVarargsTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/MemorySectionProgramLocationBasedTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/MemorySourceProgramLocationBasedTableColumn.java
TODO	struct	15	20	25	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/OffcutReferenceCountToAddressTableColumn.java
TODO	struct	15	23	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/OutgoingReferenceEndpoint.java
TODO	struct	15	20	4	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceCountToAddressTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceFromAddressTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceFromBytesTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceFromFunctionTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceFromLabelTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceFromPreviewTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceToAddressTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceToBytesTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/ReferenceToPreviewTableColumn.java
TODO	struct	15	20	1	util	Ghidra/Features/Base/src/main/java/ghidra/util/table/field/SourceTypeTableColumn.java
TODO	struct	14	46	57	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/FunctionXrefsTableModel.java
TODO	struct	14	72	7	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/MemoryBlockUtils.java
TODO	struct	15	17	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/datastruct/LRUSet.java
TODO	struct	14	47	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/NamespaceCache.java
TODO	struct	14	46	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/OptionsDialog.java
TODO	struct	14	52	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/SelectionTransferData.java
TODO	struct	14	45	41	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/XReferenceUtil.java
TODO	struct	14	48	6	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/util/DecompilerConcurrentQ.java
TODO	struct	14	65	1	app	Ghidra/Framework/Project/src/main/java/ghidra/app/util/GenericHelpTopics.java
TODO	struct	14	46	3	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/util/PseudoDataComponent.java
TODO	struct	14	47	22	app	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/util/PseudoDisassemblerContext.java
TODO	struct	13	40	91	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/BinaryLoader.java
TODO	struct	14	14	20	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/AoutHeader.java
TODO	struct	14	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/AoutHeaderMIPS.java
TODO	struct	16	12	20	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffLineNumber.java
TODO	struct	16	13	92	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffRelocation.java
TODO	struct	15	17	94	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSectionHeader.java
TODO	struct	16	12	74	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSectionHeader1.java
TODO	struct	16	12	74	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSectionHeader2.java
TODO	struct	16	12	74	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSectionHeader3.java
TODO	struct	15	12	5	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSectionHeaderFactory.java
TODO	struct	17	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxArray.java
TODO	struct	17	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxBeginningOfBlock.java
TODO	struct	17	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxDefault.java
TODO	struct	17	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxEndOfStruct.java
TODO	struct	17	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxFilename.java
TODO	struct	17	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxFunction.java
TODO	struct	17	13	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxSection.java
TODO	struct	17	12	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxTagName.java
TODO	struct	16	12	9	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxFactory.java
TODO	struct	14	11	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxEndOfBlock.java
TODO	struct	14	11	1	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/CoffSymbolAuxName.java
TODO	struct	14	1	2	format	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/relocation/CoffRelocationHandlerFactory.java
TODO	struct	14	33	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/MSCoffLoader.java
TODO	struct	14	1	22	format	Ghidra/Processors/ARM/src/main/java/ghidra/app/util/bin/format/coff/relocation/ARM_CoffRelocationHandler.java
TODO	struct	14	1	22	format	Ghidra/Processors/PowerPC/src/main/java/ghidra/app/util/bin/format/coff/relocation/PowerPC_CoffRelocationHandler.java
TODO	struct	14	1	22	format	Ghidra/Processors/x86/src/main/java/ghidra/app/util/bin/format/coff/relocation/X86_32_CoffRelocationHandler.java
TODO	struct	14	1	22	format	Ghidra/Processors/x86/src/main/java/ghidra/app/util/bin/format/coff/relocation/X86_64_CoffRelocationHandler.java
TODO	struct	13	30	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/opinion/ComLoader.java
