class	fanin	path
StructureEditorUnlockedDnD3Test	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/StructureEditorUnlockedDnD3Test.java
StructureEditorUnlockedDnD4Test	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/StructureEditorUnlockedDnD4Test.java
StructureEditorUnlockedEnablementTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/StructureEditorUnlockedEnablementTest.java
SymPcodeExecutor	7	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/stack/SymPcodeExecutor.java
SymStateSpace	7	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/stack/SymStateSpace.java
SymZ3Space	7	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3Space.java
SymbolGTreeDragNDropHandler	7	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symboltree/SymbolGTreeDragNDropHandler.java
SymbolServerInstanceCreatorRegistryTest	7	Ghidra/Features/PDB/src/test/java/pdb/symbolserver/SymbolServerInstanceCreatorRegistryTest.java
SymbolServerServiceTest	7	Ghidra/Features/PDB/src/test/java/pdb/symbolserver/SymbolServerServiceTest.java
SymbolTablePlugin	7	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symtable/SymbolTablePlugin.java
SymbolsSearchAndReplaceTest	7	Ghidra/Features/Base/src/test/java/ghidra/features/base/replace/SymbolsSearchAndReplaceTest.java
TableScoreCaching	7	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/query/client/TableScoreCaching.java
TagFilter	7	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/filters/TagFilter.java
TagFilterEditorDialog	7	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/filters/TagFilterEditorDialog.java
TargetPublicationListener	7	Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/api/target/TargetPublicationListener.java
TerminalProvider	7	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/terminal/TerminalProvider.java
TestMachine	7	Ghidra/Debug/Framework-TraceModeling/src/test/java/ghidra/trace/model/time/schedule/TestMachine.java
TextComponentSearcher	7	Ghidra/Framework/Docking/src/main/java/docking/widgets/search/TextComponentSearcher.java
TraceEmulationIntegration	7	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/TraceEmulationIntegration.java
TraceScheduleTest	7	Ghidra/Debug/Framework-TraceModeling/src/test/java/ghidra/trace/model/time/schedule/TraceScheduleTest.java
TransientProjectManager	7	Ghidra/Framework/Project/src/main/java/ghidra/framework/protocol/ghidra/TransientProjectManager.java
TypeLookupTable	7	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/oat/tlt/TypeLookupTable.java
TypedefDBAdapter	7	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/TypedefDBAdapter.java
UndoAction	7	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/actions/UndoAction.java
UnionEditorActions1Test	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorActions1Test.java
UnionEditorActions2Test	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorActions2Test.java
UnionEditorActions3Test	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorActions3Test.java
UnionEditorActions4Test	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorActions4Test.java
UnionEditorAlignmentTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorAlignmentTest.java
UnionEditorCellEditTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorCellEditTest.java
UnionEditorDnDTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorDnDTest.java
UnionEditorNotifiedTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorNotifiedTest.java
UnionEditorProviderTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/UnionEditorProviderTest.java
UniqueMemoryBank	7	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/memstate/UniqueMemoryBank.java
UnmodifiableListIteratorSTL	7	Ghidra/Framework/Generic/src/main/java/generic/stl/UnmodifiableListIteratorSTL.java
UnresolvedIcon	7	Ghidra/Framework/Gui/src/main/java/resources/icons/UnresolvedIcon.java
UnsignedLongConstraintEditorProvider	7	Ghidra/Framework/Docking/src/main/java/docking/widgets/table/constrainteditor/UnsignedLongConstraintEditorProvider.java
UnsignedLongRangeEditorProvider	7	Ghidra/Framework/Docking/src/main/java/docking/widgets/table/constrainteditor/UnsignedLongRangeEditorProvider.java
UnsupportedVdexVersionException	7	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/android/vdex/UnsupportedVdexVersionException.java
VBTableEntry	7	Ghidra/Features/PDB/src/main/java/ghidra/app/util/pdb/classtype/VBTableEntry.java
VFTableEntry	7	Ghidra/Features/PDB/src/main/java/ghidra/app/util/pdb/classtype/VFTableEntry.java
VTAddToSessionWizardModel	7	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/wizard/add/VTAddToSessionWizardModel.java
VTAssociationPair	7	Ghidra/Features/VersionTracking/src/test.slow/java/ghidra/feature/vt/gui/provider/VTAssociationPair.java
VTImpliedMatchInfo	7	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/provider/impliedmatches/VTImpliedMatchInfo.java
VTRelatedMatch	7	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/util/VTRelatedMatch.java
VXTEntry	7	Ghidra/Features/PDB/src/main/java/ghidra/app/util/pdb/classtype/VXTEntry.java
ValueShape	7	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/ValueShape.java
VarnodeInfo	7	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/function/editor/VarnodeInfo.java
VectorSTLTest	7	Ghidra/Framework/Generic/src/test/java/generic/stl/VectorSTLTest.java
VertexSet	7	Ghidra/Framework/Generic/src/main/java/ghidra/util/graph/VertexSet.java
ViewListener	7	Ghidra/Framework/Docking/src/main/java/docking/widgets/fieldpanel/listener/ViewListener.java
VisitorResults	7	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/languages/sleigh/VisitorResults.java
VisualGraphPathHighlighter	7	Ghidra/Framework/Graph/src/main/java/ghidra/graph/viewer/edge/VisualGraphPathHighlighter.java
VtCharset	7	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/terminal/vt/VtCharset.java
VtLine	7	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/terminal/vt/VtLine.java
WatchRow	7	Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/api/watch/WatchRow.java
XRefChooserDialog	7	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/graph/vertex/XRefChooserDialog.java
ZeroSizeStructureTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/ZeroSizeStructureTest.java
ZeroSizeUnionTest	7	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/compositeeditor/ZeroSizeUnionTest.java
AbstractBSimPluginTest	6	Ghidra/Features/BSim/src/test.slow/java/ghidra/features/bsim/gui/AbstractBSimPluginTest.java
AbstractDBTraceAddressSnapRangePropertyMapOcclusionIterable	6	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/map/AbstractDBTraceAddressSnapRangePropertyMapOcclusionIterable.java
AbstractDebuggerMapProposalDialog	6	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/AbstractDebuggerMapProposalDialog.java
AbstractDebuggerParameterDialog	6	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/AbstractDebuggerParameterDialog.java
AbstractDebuggerPlatformOffer	6	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/mapping/AbstractDebuggerPlatformOffer.java
AbstractExpressionMatcher	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/expr/match/AbstractExpressionMatcher.java
AbstractFunctionTypeApplier	6	Ghidra/Features/PDB/src/main/java/ghidra/app/util/pdb/pdbapplicator/AbstractFunctionTypeApplier.java
AbstractGhidraScriptMgrPluginTest	6	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/script/AbstractGhidraScriptMgrPluginTest.java
AbstractIsfWriter	6	Ghidra/Debug/Debugger-isf/src/main/java/ghidra/program/model/data/ISF/AbstractIsfWriter.java
AbstractMDMetaClass	6	Ghidra/Features/MicrosoftDmang/src/main/java/mdemangler/typeinfo/AbstractMDMetaClass.java
AbstractMemSearchTest	6	Ghidra/Features/Base/src/test.slow/java/ghidra/features/base/memsearch/AbstractMemSearchTest.java
AbstractMemoryState	6	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/memstate/AbstractMemoryState.java
AbstractPcodeFormatter	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/util/pcode/AbstractPcodeFormatter.java
AbstractSleighLexer	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/sleigh/grammar/AbstractSleighLexer.java
AbstractSourceFileTest	6	Ghidra/Test/IntegrationTest/src/test.slow/java/ghidra/program/database/sourcemap/AbstractSourceFileTest.java
AbstractSymbolTableModel	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symtable/AbstractSymbolTableModel.java
AbstractSymbolTreePluginExternalsTest	6	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/symboltree/AbstractSymbolTreePluginExternalsTest.java
AbstractTraceRmiLaunchOffer	6	Ghidra/Debug/Debugger-rmi-trace/src/main/java/ghidra/app/plugin/core/debug/gui/tracermi/launcher/AbstractTraceRmiLaunchOffer.java
AbstractValueIntegrationTest	6	Ghidra/Features/Base/src/test.slow/java/ghidra/features/base/values/AbstractValueIntegrationTest.java
Access	6	Ghidra/Features/PDB/src/main/java/ghidra/app/util/pdb/classtype/Access.java
ActionAdapter	6	Ghidra/Framework/Docking/src/main/java/docking/actions/ActionAdapter.java
ActionChooserDialog	6	Ghidra/Framework/Docking/src/main/java/docking/actions/dialog/ActionChooserDialog.java
Adapters	6	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/model/Adapters.java
AddStackRefCmd	6	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/refs/AddStackRefCmd.java
AddUniqueLabelCmd	6	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/label/AddUniqueLabelCmd.java
AddressBasedGraphDisplayListener	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/graph/AddressBasedGraphDisplayListener.java
AddressRangeInfo	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/codebrowser/AddressRangeInfo.java
AddressSetFilteredSymbolIterator	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/symbol/AddressSetFilteredSymbolIterator.java
AllTextFilter	6	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/util/AllTextFilter.java
AnalyzeAllOpenProgramsTask	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/AnalyzeAllOpenProgramsTask.java
AnalyzeProgramStrategy	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/AnalyzeProgramStrategy.java
AnalyzerEnablementState	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/AnalyzerEnablementState.java
AnchorDefinitionTest	6	Ghidra/Framework/Help/src/test/java/help/validator/model/AnchorDefinitionTest.java
AnnotationJava	6	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/AnnotationJava.java
ArchiveBuilder	6	Ghidra/Framework/Generic/src/main/java/generic/util/ArchiveBuilder.java
ArrayDB	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/ArrayDB.java
ArrayDBAdapter	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/ArrayDBAdapter.java
ArticulatedEdgeRenderer	6	Ghidra/Framework/Graph/src/main/java/ghidra/graph/viewer/renderer/ArticulatedEdgeRenderer.java
AsciiCharSetRecognizer	6	Ghidra/Features/Base/src/main/java/ghidra/util/ascii/AsciiCharSetRecognizer.java
AsmUtil	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/util/AsmUtil.java
AssemblyExtendedGrammar	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/grammars/AssemblyExtendedGrammar.java
AssemblyParseActionGotoTable	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/parse/AssemblyParseActionGotoTable.java
AssignStmt	6	Ghidra/Features/SystemEmulation/src/main/java/ghidra/pcode/struct/AssignStmt.java
AsyncFence	6	Ghidra/Framework/Generic/src/main/java/ghidra/async/AsyncFence.java
AuthenticationModule	6	Ghidra/Features/GhidraServer/src/main/java/ghidra/server/security/AuthenticationModule.java
AutoOptionConsumed	6	Ghidra/Debug/ProposedUtils/src/main/java/ghidra/framework/options/annotation/AutoOptionConsumed.java
AutocompletingStringConstraintEditor	6	Ghidra/Framework/Docking/src/main/java/docking/widgets/table/constrainteditor/AutocompletingStringConstraintEditor.java
BSimApplyResultsDisplayDialog	6	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/gui/search/results/BSimApplyResultsDisplayDialog.java
BSimApplyResultsTableModel	6	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/gui/search/results/BSimApplyResultsTableModel.java
BSimFeatureVisualizerPlugin	6	Ghidra/Features/BSimFeatureVisualizer/src/main/java/ghidra/bsfv/BSimFeatureVisualizerPlugin.java
BSimOverviewDialog	6	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/gui/search/dialog/BSimOverviewDialog.java
BSimSearchResultsFilterDialog	6	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/gui/search/results/BSimSearchResultsFilterDialog.java
BSimServerDialog	6	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/gui/search/dialog/BSimServerDialog.java
BSimServerTableModel	6	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/gui/search/dialog/BSimServerTableModel.java
BinOpGen	6	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/op/BinOpGen.java
BlockStreamServer	6	Ghidra/Features/GhidraServer/src/main/java/ghidra/server/stream/BlockStreamServer.java
BookmarkTypeDBAdapter	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/bookmark/BookmarkTypeDBAdapter.java
BooleanValueConstraintEditorTest	6	Ghidra/Framework/Docking/src/test/java/docking/widgets/table/constrainteditor/BooleanValueConstraintEditorTest.java
BooleanValueTest	6	Ghidra/Framework/Docking/src/test.slow/java/docking/widgets/values/BooleanValueTest.java
BreakTable	6	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emulate/BreakTable.java
BreakpointActionSet	6	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/BreakpointActionSet.java
BySectionAutoMapSpec	6	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/action/BySectionAutoMapSpec.java
ByteTrie	6	Ghidra/Features/Base/src/main/java/ghidra/util/search/trie/ByteTrie.java
CharSetRecognizer	6	Ghidra/Features/Base/src/main/java/ghidra/util/ascii/CharSetRecognizer.java
CheckoutsActionContext	6	Ghidra/Framework/Project/src/main/java/ghidra/framework/main/projectdata/actions/CheckoutsActionContext.java
CheckoutsDialog	6	Ghidra/Framework/Project/src/main/java/ghidra/framework/main/projectdata/actions/CheckoutsDialog.java
ChkDominanceAlgorithm	6	Ghidra/Framework/Graph/src/main/java/ghidra/graph/algo/ChkDominanceAlgorithm.java
ChoiceValueTest	6	Ghidra/Framework/Docking/src/test.slow/java/docking/widgets/values/ChoiceValueTest.java
ChooseGhidraModuleProjectWizardPage	6	GhidraBuild/EclipsePlugins/GhidraDev/GhidraDevPlugin/src/main/java/ghidradev/ghidraprojectcreator/wizards/pages/ChooseGhidraModuleProjectWizardPage.java
Cie	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/exceptionhandlers/gcc/structures/ehFrame/Cie.java
ClassFieldAttributes	6	Ghidra/Features/PDB/src/main/java/ghidra/app/util/pdb/classtype/ClassFieldAttributes.java
CliToolWrapper	6	Ghidra/Features/FileFormats/src/main/java/ghidra/file/cliwrapper/CliToolWrapper.java
ClipboardPanel	6	Ghidra/Features/BytePatterns/src/main/java/ghidra/bitpatterns/gui/ClipboardPanel.java
CodeComparisonActionContext	6	Ghidra/Features/Base/src/main/java/ghidra/features/base/codecompare/panel/CodeComparisonActionContext.java
CodeComparisonViewActionContext	6	Ghidra/Features/Base/src/main/java/ghidra/features/base/codecompare/panel/CodeComparisonViewActionContext.java
CodeUnitMerger	6	Ghidra/Features/Base/src/main/java/ghidra/app/merge/listing/CodeUnitMerger.java
CoffArchiveHeader	6	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/coff/archive/CoffArchiveHeader.java
ColorIcon3D	6	Ghidra/Framework/Gui/src/main/java/resources/icons/ColorIcon3D.java
ColumnFilterData	6	Ghidra/Framework/Docking/src/main/java/docking/widgets/table/constraint/dialog/ColumnFilterData.java
ColumnFilterSaveManager	6	Ghidra/Framework/Docking/src/main/java/docking/widgets/table/columnfilter/ColumnFilterSaveManager.java
CombinedFunctionAndDataReferenceProgramCorrelatorFactory	6	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/correlator/program/CombinedFunctionAndDataReferenceProgramCorrelatorFactory.java
CompId	6	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/pe/rich/CompId.java
CompositeMember	6	Ghidra/Features/PDB/src/main/java/ghidra/app/util/bin/format/pdb/CompositeMember.java
CompositeTypeApplier	6	Ghidra/Features/PDB/src/main/java/ghidra/app/util/pdb/pdbapplicator/CompositeTypeApplier.java
ConditionalHelper	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/sleigh/grammar/ConditionalHelper.java
ConstantValueSolver	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/expr/ConstantValueSolver.java
ContextState	6	Ghidra/Features/Base/src/main/java/ghidra/util/state/ContextState.java
ControlPanelWidget	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/instructionsearch/ui/ControlPanelWidget.java
CramFsConstants	6	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/cramfs/CramFsConstants.java
CreateBsimServerInfoDialog	6	Ghidra/Features/BSim/src/main/java/ghidra/features/bsim/gui/search/dialog/CreateBsimServerInfoDialog.java
CreateDataTypeAction	6	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/CreateDataTypeAction.java
DBRecordAdapter	6	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/util/DBRecordAdapter.java
DBTraceClassSymbol	6	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/symbol/DBTraceClassSymbol.java
DBTraceCodeUnitsView	6	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/listing/DBTraceCodeUnitsView.java
